Enter the spring constant (in N/m): 
Enter the mass (in kg): 
Enter the initial displacement (in m): 
Enter the simulation time (in s): 
Enter the time step (in s): 
Time (s)		Position (m)
521.1			0.06882424643
521.2			0.07220521447
521.3			-0.06954177306
521.4			-0.07151415532
521.5			0.07025243242
521.6			0.07081603412
521.7			-0.07095615431
521.8			-0.07011091981
521.9			0.07165286925
522			0.06939888201
522.1			-0.07234250845
522.2			-0.06867999105
522.3			0.07302500379
522.4			0.06795431791
522.5			-0.07370028788
522.6			-0.06722193425
522.7			0.07436829404
522.8			0.06648291239
522.9			-0.0750289563
523			-0.06573732533
523.1			0.07568220942
523.2			0.06498524667
523.3			-0.07632798889
523.4			-0.06422675069
523.5			0.07696623093
523.6			0.0634619123
523.7			-0.07759687254
523.8			-0.06269080701
523.9			0.07821985141
524			0.06191351099
524.1			-0.07883510605
524.2			-0.06113010098
524.3			0.07944257568
524.4			0.06034065434
524.5			-0.08004220033
524.6			-0.05954524904
524.7			0.08063392078
524.8			0.05874396362
524.9			-0.08121767859
525			-0.05793687721
525.1			0.08179341613
525.2			0.05712406952
525.3			-0.08236107653
525.4			-0.05630562079
525.5			0.08292060374
525.6			0.05548161186
525.7			-0.08347194251
525.8			-0.0546521241
525.9			0.08401503839
526			0.05381723942
526.1			-0.08454983775
526.2			-0.05297704027
526.3			0.08507628778
526.4			0.05213160961
526.5			-0.08559433649
526.6			-0.05128103093
526.7			0.08610393272
526.8			0.05042538823
526.9			-0.08660502616
527			-0.04956476601
527.1			0.08709756731
527.2			0.04869924924
527.3			-0.08758150754
527.4			-0.0478289234
527.5			0.08805679906
527.6			0.04695387443
527.7			-0.08852339494
527.8			-0.04607418875
527.9			0.08898124909
528			0.04518995323
528.1			-0.08943031631
528.2			-0.04430125517
528.3			0.08987055225
528.4			0.04340818235
528.5			-0.09030191343
528.6			-0.04251082296
528.7			0.09072435726
528.8			0.0416092656
528.9			-0.09113784203
529			-0.04070359931
529.1			0.09154232689
529.2			0.03979391353
529.3			-0.09193777191
529.4			-0.03888029807
529.5			0.09232413804
529.6			0.03796284318
529.7			-0.09270138713
529.8			-0.03704163943
529.9			0.09306948191
530			0.03611677781
530.1			-0.09342838604
530.2			-0.03518834964
530.3			0.09377806408
530.4			0.03425644661
530.5			-0.0941184815
530.6			-0.03332116074
530.7			0.09444960468
530.8			0.03238258439
530.9			-0.09477140092
531			-0.03144081025
531.1			0.09508383845
531.2			0.03049593132
531.3			-0.09538688641
531.4			-0.0295480409
531.5			0.09568051487
531.6			0.02859723259
531.7			-0.09596469484
531.8			-0.0276436003
531.9			0.09623939826
532			0.0266872382
532.1			-0.096504598
532.2			-0.02572824071
532.3			0.09676026787
532.4			0.02476670256
532.5			-0.09700638263
532.6			-0.02380271868
532.7			0.09724291796
532.8			0.02283638426
532.9			-0.09746985052
533			-0.02186779476
533.1			0.09768715788
533.2			0.02089704579
533.3			-0.09789481861
533.4			-0.01992423323
533.5			0.09809281217
533.6			0.01894945315
533.7			-0.09828111903
533.8			-0.0179728018
533.9			0.09845972059
534			0.01699437563
534.1			-0.09862859921
534.2			-0.01601427126
534.3			0.09878773822
534.4			0.01503258547
534.5			-0.0989371219
534.6			-0.01404941521
534.7			0.09907673549
534.8			0.01306485756
534.9			-0.09920656522
535			-0.01207900976
535.1			0.09932659825
535.2			0.01109196914
535.3			-0.09943682275
535.4			-0.01010383319
535.5			0.09953722781
535.6			0.009114699478
535.7			-0.09962780354
535.8			-0.008124665688
535.9			0.09970854098
536			0.007133829585
536.1			-0.09977943215
536.2			-0.006142289013
536.3			0.09984047007
536.4			0.005150141888
536.5			-0.0998916487
536.6			-0.004157486183
536.7			0.09993296299
536.8			0.003164419924
536.9			-0.09996440886
537			-0.002171041179
537.1			0.0999859832
537.2			0.001177448042
537.3			-0.09999768388
537.4			-0.0001837386323
537.5			0.09999950975
537.6			-0.0008099889229
537.7			-0.09999146063
537.8			0.001803636491
537.9			0.09997353731
538			-0.002797105949
538.1			-0.09994574156
538.2			0.003790299192
538.3			0.09990807613
538.4			-0.00478311814
538.5			-0.09986054473
538.6			0.005775464756
538.7			0.09980315206
538.8			-0.006767241041
538.9			-0.0997359038
539			0.007758349057
539.1			0.09965880656
539.2			-0.008748690935
539.3			-0.09957186799
539.4			0.009738168873
539.5			0.09947509664
539.6			-0.01072668517
539.7			-0.0993685021
539.8			0.01171414219
539.9			0.09925209487
540			-0.01270044244
540.1			-0.09912588645
540.2			0.01368548852
540.3			0.09898988931
540.4			-0.01466918315
540.5			-0.09884411688
540.6			0.01565142919
540.7			0.09868858356
540.8			-0.01663212965
540.9			-0.09852330469
541			0.01761118767
541.1			0.09834829661
541.2			-0.01858850659
541.3			-0.09816357659
541.4			0.01956398988
541.5			0.09796916288
541.6			-0.02053754122
541.7			-0.09776507467
541.8			0.02150906447
541.9			0.09755133213
542			-0.02247846369
542.1			-0.09732795634
542.2			0.02344564315
542.3			0.09709496938
542.4			-0.02441050734
542.5			-0.09685239426
542.6			0.02537296099
542.7			0.09660025492
542.8			-0.02633290905
542.9			-0.09633857626
543			0.02729025672
543.1			0.09606738413
543.2			-0.02824490947
543.3			-0.09578670531
543.4			0.02919677302
543.5			0.0954965675
543.6			-0.03014575338
543.7			-0.09519699938
543.8			0.03109175683
543.9			0.09488803051
544			-0.03203468996
544.1			-0.09456969141
544.2			0.03297445965
544.3			0.09424201351
544.4			-0.03391097309
544.5			-0.09390502917
544.6			0.03484413782
544.7			0.09355877168
544.8			-0.03577386167
544.9			-0.09320327521
545			0.03670005284
545.1			0.09283857489
545.2			-0.03762261986
545.3			-0.09246470671
545.4			0.03854147163
545.5			0.09208170761
545.6			-0.03945651742
545.7			-0.0916896154
545.8			0.04036766686
545.9			0.09128846881
546			-0.04127482998
546.1			-0.09087830744
546.2			0.04217791719
546.3			0.0904591718
546.4			-0.04307683931
546.5			-0.09003110328
546.6			0.04397150758
546.7			0.08959414415
546.8			-0.04486183364
546.9			-0.08914833756
547			0.04574772958
547.1			0.08869372754
547.2			-0.04662910791
547.3			-0.08823035897
547.4			0.0475058816
547.5			0.08775827762
547.6			-0.04837796406
547.7			-0.08727753011
547.8			0.04924526918
547.9			0.0867881639
548			-0.0501077113
548.1			-0.08629022732
548.2			0.05096520527
548.3			0.08578376955
548.4			-0.05181766641
548.5			-0.0852688406
548.6			0.05266501053
548.7			0.08474549131
548.8			-0.05350715395
548.9			-0.08421377337
549			0.05434401353
549.1			0.08367373929
549.2			-0.05517550661
549.3			-0.08312544239
549.4			0.05600155108
549.5			0.08256893681
549.6			-0.05682206538
549.7			-0.08200427753
549.8			0.05763696848
549.9			0.08143152028
550			-0.0584461799
550.1			-0.08085072164
550.2			0.05924961974
550.3			0.08026193895
550.4			-0.06004720865
550.5			-0.07966523037
550.6			0.06083886788
550.7			0.07906065481
550.8			-0.06162451924
550.9			-0.07844827198
551			0.06240408516
551.1			0.07782814235
551.2			-0.06317748865
551.3			-0.07720032716
551.4			0.06394465333
551.5			0.07656488841
551.6			-0.06470550346
551.7			-0.07592188884
551.8			0.06545996388
551.9			0.07527139195
552			-0.06620796011
552.1			-0.07461346198
552.2			0.06694941828
552.3			0.0739481639
552.4			-0.06768426516
552.5			-0.07327556341
552.6			0.0684124282
552.7			0.07259572693
552.8			-0.06913383548
552.9			-0.07190872159
553			0.06984841576
553.1			0.07121461523
553.2			-0.07055609849
553.3			-0.0705134764
553.4			0.07125681376
553.5			0.06980537434
553.6			-0.07195049241
553.7			-0.06909037896
553.8			0.07263706591
553.9			0.06836856089
554			-0.07331646646
554.1			-0.06763999138
554.2			0.07398862699
554.3			0.06690474241
554.4			-0.07465348111
554.5			-0.06616288656
554.6			0.07531096317
554.7			0.06541449709
554.8			-0.07596100824
554.9			-0.06465964792
555			0.07660355213
555.1			0.06389841359
555.2			-0.07723853138
555.3			-0.06313086925
555.4			0.0778658833
555.5			0.06235709072
555.6			-0.07848554593
555.7			-0.0615771544
555.8			0.07909745808
555.9			0.06079113731
556			-0.07970155933
556.1			-0.05999911707
556.2			0.08029779001
556.3			0.0592011719
556.4			-0.08088609125
556.5			-0.05839738058
556.6			0.08146640496
556.7			0.0575878225
556.8			-0.08203867382
556.9			-0.05677257759
557			0.08260284134
557.1			0.05595172637
557.2			-0.08315885179
557.3			-0.0551253499
557.4			0.08370665026
557.5			0.05429352977
557.6			-0.08424618267
557.7			-0.05345634814
557.8			0.08477739574
557.9			0.05261388766
558			-0.085300237
558.1			-0.05176623155
558.2			0.08581465483
558.3			0.0509134635
558.4			-0.08632059843
558.5			-0.05005566772
558.6			0.08681801783
558.7			0.04919292892
558.8			-0.08730686391
558.9			-0.04832533231
559			0.08778708841
559.1			0.04745296354
559.2			-0.0882586439
559.3			-0.04657590878
559.4			0.08872148381
559.5			0.04569425463
559.6			-0.08917556243
559.7			-0.04480808814
559.8			0.08962083493
559.9			0.04391749685
560			-0.09005725734
560.1			-0.04302256868
560.2			0.09048478656
560.3			0.04212339201
560.4			-0.09090338036
560.5			-0.04122005565
560.6			0.09131299742
560.7			0.04031264878
560.8			-0.09171359728
560.9			-0.03940126103
561			0.09210514039
561.1			0.03848598238
561.2			-0.09248758808
561.3			-0.03756690323
561.4			0.09286090258
561.5			0.03664411433
561.6			-0.09322504702
561.7			-0.0357177068
561.8			0.09357998546
561.9			0.03478777214
562			-0.09392568283
562.1			-0.03385440218
562.2			0.094262105
562.3			0.03291768907
562.4			-0.09458921875
562.5			-0.03197772533
562.6			0.09490699178
562.7			0.03103460378
562.8			-0.0952153927
562.9			-0.03008841755
563			0.09551439106
563.1			0.02913926007
563.2			-0.09580395734
563.3			-0.02818722508
563.4			0.09608406293
563.5			0.02723240659
563.6			-0.09635468019
563.7			-0.02627489889
563.8			0.09661578238
563.9			0.02531479653
564			-0.09686734372
564.1			-0.02435219433
564.2			0.09710933937
564.3			0.02338718733
564.4			-0.09734174544
564.5			-0.02241987085
564.6			0.09756453896
564.7			0.02145034038
564.8			-0.09777769795
564.9			-0.0204786917
565			0.09798120135
565.1			0.01950502072
565.2			-0.09817502907
565.3			-0.01852942362
565.4			0.09835916196
565.5			0.01755199674
565.6			-0.09853358184
565.7			-0.01657283658
565.8			0.09869827149
565.9			0.01559203986
566			-0.09885321465
566.1			-0.01460970341
566.2			0.09899839601
566.3			0.01362592424
566.4			-0.09913380124
566.5			-0.01264079952
566.6			0.09925941696
566.7			0.0116544265
566.8			-0.09937523077
566.9			-0.01066690261
567			0.09948123124
567.1			0.009678325359
567.2			-0.0995774079
567.3			-0.008688792367
567.4			0.09966375125
567.5			0.007698401354
567.6			-0.09974025276
567.7			-0.006707250119
567.8			0.09980690488
567.9			0.005715436542
568			-0.09986370103
568.1			-0.004723058562
568.2			0.09991063559
568.3			0.003730214178
568.4			-0.09994770394
568.5			-0.002737001435
568.6			0.09997490241
568.7			0.001743518411
568.8			-0.09999222832
568.9			-0.0007498632156
569			0.09999967995
569.1			-0.000243866031
569.2			-0.09999725657
569.3			0.001237571196
569.4			0.09998495843
569.5			-0.002231154148
569.6			-0.09996278673
569.7			0.003224516775
569.8			0.09993074366
569.9			-0.004217560978
570			-0.09988883239
570.1			0.005210188696
570.2			0.09983705705
570.3			-0.006202301908
570.4			-0.09977542277
570.5			0.007193802636
570.6			0.09970393562
570.7			-0.008184592975
570.8			-0.09962260266
570.9			0.009174575081
571			0.09953143193
571.1			-0.0101636512
571.2			-0.09943043244
571.3			0.01115172364
571.4			0.09931961414
571.5			-0.01213869486
571.6			-0.099198988
571.7			0.01312446737
571.8			0.09906856591
571.9			-0.01410894383
572			-0.09892836076
572.1			0.01509202703
572.2			0.09877838639
572.3			-0.01607361989
572.4			-0.09861865762
572.5			0.01705362546
572.6			0.09844919021
572.7			-0.01803194699
572.8			-0.09827000091
572.9			0.01900848786
573			0.0980811074
573.1			-0.01998315162
573.2			-0.09788252834
573.3			0.02095584205
573.4			0.09767428335
573.5			-0.02192646308
573.6			-0.09745639297
573.7			0.02289491885
573.8			0.09722887874
573.9			-0.02386111375
574			-0.09699176311
574.1			0.02482495235
574.2			0.09674506951
574.3			-0.02578633948
574.4			-0.0964888223
574.5			0.02674518019
574.6			0.09622304677
574.7			-0.02770137981
574.8			-0.09594776917
574.9			0.0286548439
575			0.0956630167
575.1			-0.02960547832
575.2			-0.09536881746
575.3			0.03055318919
575.4			0.09506520051
575.5			-0.03149788291
575.6			-0.09475219584
575.7			0.0324394662
575.8			0.09442983434
575.9			-0.03337784609
576			-0.09409814786
576.1			0.0343129299
576.2			0.09375716915
576.3			-0.03524462529
576.4			-0.09340693188
576.5			0.03617284026
576.6			0.09304747064
576.7			-0.03709748315
576.8			-0.09267882092
576.9			0.03801846264
577			0.09230101913
577.1			-0.0389356878
577.2			-0.09191410257
577.3			0.03984906804
577.4			0.09151810946
577.5			-0.04075851317
577.6			-0.0911130789
577.7			0.04166393338
577.8			0.09069905088
577.9			-0.04256523926
578			-0.0902760663
578.1			0.04346234181
578.2			0.08984416691
578.3			-0.04435515243
578.4			-0.08940339538
578.5			0.04524358296
578.6			0.08895379523
578.7			-0.04612754566
578.8			-0.08849541085
578.9			0.04700695326
579			0.08802828751
579.1			-0.0478817189
579.2			-0.08755247134
579.3			0.04875175619
579.4			0.08706800933
579.5			-0.04961697923
579.6			-0.08657494932
579.7			0.05047730258
579.8			0.08607334
579.9			-0.05133264127
580			-0.0855632309
580.1			0.05218291084
580.2			0.08504467239
580.3			-0.05302802733
580.4			-0.08451771569
580.5			0.05386790727
580.6			0.08398241283
580.7			-0.05470246774
580.8			-0.08343881666
580.9			0.05553162632
581			0.08288698089
581.1			-0.05635530113
581.2			-0.08232695999
581.3			0.05717341082
581.4			0.08175880926
581.5			-0.05798587462
581.6			-0.08118258482
581.7			0.05879261229
581.8			0.08059834357
581.9			-0.05959354417
582			-0.0800061432
582.1			0.06038859116
582.2			0.07940604219
582.3			-0.06117767475
582.4			-0.0787980998
582.5			0.06196071702
582.6			0.07818237606
582.7			-0.06273764064
582.8			-0.07755893178
582.9			0.06350836889
583			0.07692782852
583.1			-0.06427282567
583.2			-0.07628912861
583.3			0.06503093548
583.4			0.07564289512
583.5			-0.06578262346
583.6			-0.07498919186
583.7			0.06652781537
583.8			0.07432808339
583.9			-0.06726643764
584			-0.07365963498
584.1			0.06799841732
584.2			0.07298391266
584.3			-0.06872368212
584.4			-0.07230098315
584.5			0.06944216044
584.6			0.07161091388
584.7			-0.07015378131
584.8			-0.07091377301
584.9			0.07085847447
585			0.07020962937
585.1			-0.07155617032
585.2			-0.0694985525
585.3			0.07224679997
585.4			0.06878061263
585.5			-0.07293029522
585.6			-0.06805588063
585.7			0.07360658858
585.8			0.06732442809
585.9			-0.07427561325
586			-0.06658632724
586.1			0.07493730318
586.2			0.06584165096
586.3			-0.07559159301
586.4			-0.06509047279
586.5			0.07623841815
586.6			0.0643328669
586.7			-0.0768777147
586.8			-0.06356890812
586.9			0.07750941956
587			0.06279867189
587.1			-0.07813347032
587.2			-0.06202223426
587.3			0.07874980538
587.4			0.06123967191
587.5			-0.07935836386
587.6			-0.06045106211
587.7			0.07995908566
587.8			0.05965648275
587.9			-0.08055191148
588			-0.05885601229
588.1			0.08113678275
588.2			0.05804972977
588.3			-0.08171364174
588.4			-0.05723771481
588.5			0.08228243147
588.6			0.05642004761
588.7			-0.08284309578
588.8			-0.0555968089
588.9			0.0833955793
589			0.05476807999
589.1			-0.08393982747
589.2			-0.0539339427
589.3			0.08447578655
589.4			0.05309447942
589.5			-0.08500340361
589.6			-0.05224977303
589.7			0.08552262654
589.8			0.05139990696
589.9			-0.08603340409
590			-0.05054496513
590.1			0.0865356858
590.2			0.04968503196
590.3			-0.08702942207
590.4			-0.04882019237
590.5			0.08751456415
590.6			0.04795053177
590.7			-0.08799106414
590.8			-0.04707613603
590.9			0.08845887496
591			0.04619709151
591.1			-0.08891795044
591.2			-0.045313485
591.3			0.08936824524
591.4			0.04442540377
591.5			-0.08980971488
591.6			-0.04353293551
591.7			0.09024231578
591.8			0.04263616835
591.9			-0.09066600521
592			-0.04173519086
592.1			0.09108074133
592.2			0.040830092
592.3			-0.09148648319
592.4			-0.03992096115
592.5			0.09188319073
592.6			0.03900788809
592.7			-0.09227082476
592.8			-0.03809096298
592.9			0.09264934701
593			0.03717027638
593.1			-0.0930187201
593.2			-0.0362459192
593.3			0.09337890756
593.4			0.03531798271
593.5			-0.0937298738
593.6			-0.03438655856
593.7			0.09407158419
593.8			0.03345173873
593.9			-0.09440400496
594			-0.03251361552
594.1			0.0947271033
594.2			0.03157228157
594.3			-0.0950408473
594.4			-0.03062782986
594.5			0.09534520598
594.6			0.02968035363
594.7			-0.09564014928
594.8			-0.02872994645
594.9			0.09592564807
595			0.02777670218
595.1			-0.09620167417
595.2			-0.02682071495
595.3			0.09646820031
595.4			0.02586207916
595.5			-0.09672520018
595.6			-0.02490088948
595.7			0.09697264839
595.8			0.02393724083
595.9			-0.09721052051
596			-0.02297122837
596.1			0.09743879306
596.2			0.02200294749
596.3			-0.09765744348
596.4			-0.0210324938
596.5			0.09786645019
596.6			0.02005996315
596.7			-0.09806579255
596.8			-0.01908545157
596.9			0.09825545087
597			0.0181090553
597.1			-0.09843540643
597.2			-0.01713087074
597.3			0.09860564144
597.4			0.01615099451
597.5			-0.09876613911
597.6			-0.01516952336
597.7			0.09891688359
597.8			0.01418655421
597.9			-0.09905785998
598			-0.01320218414
598.1			0.09918905436
598.2			0.01221651034
598.3			-0.09931045379
598.4			-0.01122963016
598.5			0.09942204626
598.6			0.01024164105
598.7			-0.09952382077
598.8			-0.009252640566
598.9			0.09961576726
599			0.008262726385
599.1			-0.09969787665
599.2			-0.007271996256
599.3			0.09977014084
599.4			0.006280548016
599.5			-0.09983255268
599.6			-0.005288479565
599.7			0.09988510601
599.8			0.004295888877
599.9			-0.09992779565
600			-0.00330287397
600.1			0.09996061738
600.2			0.0023095329
600.3			-0.09998356796
600.4			-0.001315963765
600.5			0.09999664512
600.6			0.000322264677
600.7			-0.09999984757
600.8			0.0006714662353
600.9			0.09999317499
601			-0.001665130838
601.1			-0.09997662805
601.2			0.002658631011
601.3			0.09995020837
601.4			-0.003651868641
601.5			-0.09991391856
601.6			0.004644745649
601.7			0.09986776222
601.8			-0.005637163986
601.9			-0.09981174389
602			0.006629025649
602.1			0.09974586912
602.2			-0.007620232695
602.3			-0.09967014439
602.4			0.008610687239
602.5			0.0995845772
602.6			-0.009600291476
602.7			-0.09948917599
602.8			0.01058894768
602.9			0.09938395019
603			-0.01157655822
603.1			-0.09926891017
603.2			0.01256302557
603.3			0.09914406731
603.4			-0.01354825231
603.5			-0.09900943394
603.6			0.01453214116
603.7			0.09886502334
603.8			-0.01551459496
603.9			-0.09871084978
604			0.01649551668
604.1			0.09854692848
604.2			-0.01747480947
604.3			-0.09837327563
604.4			0.0184523766
604.5			0.09818990838
604.6			-0.01942812156
604.7			-0.09799684484
604.8			0.02040194799
604.9			0.09779410407
605			-0.02137375971
605.1			-0.09758170608
605.2			0.02234346077
605.3			0.09735967187
605.4			-0.0233109554
605.5			-0.09712802335
605.6			0.02427614806
605.7			0.09688678339
605.8			-0.02523894344
605.9			-0.09663597583
606			0.02619924647
606.1			0.09637562542
606.2			-0.02715696231
606.3			-0.09610575788
606.4			0.02811199639
606.5			0.09582639985
606.6			-0.0290642544
606.7			-0.09553757893
606.8			0.0300136423
606.9			0.09523932364
607			-0.03096006634
607.1			-0.09493166342
607.2			0.03190343307
607.3			0.09461462866
607.4			-0.03284364931
607.5			-0.09428825067
607.6			0.03378062223
607.7			0.09395256167
607.8			-0.0347142593
607.9			-0.09360759482
608			0.03564446833
608.1			0.09325338418
608.2			-0.03657115745
608.3			-0.09288996473
608.4			0.03749423514
608.5			0.09251737236
608.6			-0.03841361027
608.7			-0.09213564385
608.8			0.03932919204
608.9			0.09174481692
609			-0.04024089004
609.1			-0.09134493015
609.2			0.04114861423
609.3			0.09093602302
609.4			-0.04205227498
609.5			-0.09051813593
609.6			0.04295178305
609.7			0.09009131014
609.8			-0.04384704961
609.9			-0.08965558779
610			0.04473798626
610.1			0.08921101191
610.2			-0.04562450501
610.3			-0.08875762641
610.4			0.04650651832
610.5			0.08829547606
610.6			-0.0473839391
610.7			-0.08782460649
610.8			0.0482566807
610.9			0.0873450642
611			-0.04912465692
611.1			-0.08685689656
611.2			0.04998778207
611.3			0.08636015176
611.4			-0.0508459709
611.5			-0.08585487886
611.6			0.05169913867
611.7			0.08534112775
611.8			-0.05254720113
611.9			-0.08481894918
612			0.05339007453
612.1			0.08428839469
612.2			-0.05422767564
612.3			-0.0837495167
612.4			0.05505992174
612.5			0.0832023684
612.6			-0.05588673066
612.7			-0.08264700383
612.8			0.05670802074
612.9			0.08208347784
613			-0.05752371087
613.1			-0.08151184608
613.2			0.05833372052
613.3			0.08093216498
613.4			-0.05913796968
613.5			-0.0803444918
613.6			0.05993637895
613.7			0.07974888457
613.8			-0.06072886948
613.9			-0.0791454021
614			0.061515363
614.1			0.07853410399
614.2			-0.06229578186
614.3			-0.0779150506
614.4			0.06307004898
614.5			0.07728830308
614.6			-0.06383808791
614.7			-0.0766539233
614.8			0.06459982281
614.9			0.07601197391
615			-0.06535517844
615.1			-0.07536251831
615.2			0.06610408022
615.3			0.07470562063
615.4			-0.0668464542
615.5			-0.07404134574
615.6			0.06758222706
615.7			0.07336975923
615.8			-0.06831132615
615.9			-0.07269092743
616			0.06903367946
616.1			0.07200491737
616.2			-0.06974921568
616.3			-0.0713117968
616.4			0.07045786413
616.5			0.07061163416
616.6			-0.07115955483
616.7			-0.06990449859
616.8			0.0718542185
616.9			0.06919045992
617			-0.07254178654
617.1			-0.06846958866
617.2			0.07322219104
617.3			0.06774195601
617.4			-0.07389536483
617.5			-0.06700763381
617.6			0.07456124141
617.7			0.06626669457
617.8			-0.07521975504
617.9			-0.06551921147
618			0.07587084069
618.1			0.06476525833
618.2			-0.07651443407
618.3			-0.06400490959
618.4			0.07715047161
618.5			0.06323824033
618.6			-0.07777889051
618.7			-0.06246532628
618.8			0.07839962871
618.9			0.06168624374
619			-0.07901262492
619.1			-0.06090106967
619.2			0.07961781859
619.3			0.06010988159
619.4			-0.08021514998
619.5			-0.05931275763
619.6			0.08080456008
619.7			0.05850977652
619.8			-0.08138599071
619.9			-0.05770101754
620			0.08195938443
620.1			0.05688656056
620.2			-0.08252468463
620.3			-0.05606648601
620.4			0.08308183548
620.5			0.05524087487
620.6			-0.08363078196
620.7			-0.05440980867
620.8			0.08417146988
620.9			0.05357336948
621			-0.08470384582
621.1			-0.05273163989
621.2			0.08522785723
621.3			0.05188470304
621.4			-0.08574345234
621.5			-0.05103264255
621.6			0.08625058026
621.7			0.05017554257
621.8			-0.0867491909
621.9			-0.04931348773
622			0.08723923502
622.1			0.04844656316
622.2			-0.08772066422
622.3			-0.04757485447
622.4			0.08819343098
622.5			0.04669844775
622.6			-0.0886574886
622.7			-0.04581742954
622.8			0.08911279125
622.9			0.04493188684
623			-0.08955929398
623.1			-0.04404190709
623.2			0.08999695269
623.3			0.04314757819
623.4			-0.09042572417
623.5			-0.04224898845
623.6			0.09084556607
623.7			0.0413462266
623.8			-0.09125643693
623.9			-0.04043938179
624			0.09165829618
624.1			0.03952854358
624.2			-0.09205110413
624.3			-0.03861380191
624.4			0.092434822
624.5			0.03769524711
624.6			-0.0928094119
624.7			-0.03677296989
624.8			0.09317483682
624.9			0.03584706133
625			-0.0935310607
625.1			-0.03491761285
625.2			0.09387804834
625.3			0.03398471624
625.4			-0.09421576548
625.5			-0.03304846363
625.6			0.09454417878
625.7			0.03210894746
625.8			-0.09486325581
625.9			-0.03116626053
626			0.09517296504
626.1			0.03022049592
626.2			-0.09547327591
626.3			-0.02927174701
626.4			0.09576415875
626.5			0.02832010752
626.6			-0.09604558484
626.7			-0.02736567139
626.8			0.09631752639
626.9			0.0264085329
627			-0.09657995655
627.1			-0.02544878656
627.2			0.09683284939
627.3			0.02448652713
627.4			-0.09707617995
627.5			-0.02352184966
627.6			0.0973099242
627.7			0.02255484938
627.8			-0.09753405905
627.9			-0.02158562181
628			0.09774856238
628.1			0.02061426265
628.2			-0.09795341299
628.3			-0.01964086782
628.4			0.09814859066
628.5			0.01866553345
628.6			-0.09833407612
628.7			-0.01768835585
628.8			0.09850985105
628.9			0.01670943152
629			-0.09867589809
629.1			-0.01572885712
629.2			0.09883220084
629.3			0.01474672949
629.4			-0.09897874387
629.5			-0.01376314562
629.6			0.09911551271
629.7			0.01277820263
629.8			-0.09924249386
629.9			-0.01179199779
630			0.09935967476
630.1			0.01080462848
630.2			-0.09946704386
630.3			-0.009816192213
630.4			0.09956459054
630.5			0.008826786592
630.6			-0.09965230518
630.7			-0.007836509322
630.8			0.09973017912
630.9			0.006845458192
631			-0.09979820466
631.1			-0.005853731072
631.2			0.09985637508
631.3			0.004861425893
631.4			-0.09990468465
631.5			-0.003868640647
631.6			0.09994312858
631.7			0.002875473368
631.8			-0.09997170309
631.9			-0.001882022137
632			0.09999040536
632.1			0.0008883850562
632.2			-0.09999923353
632.3			0.0001053397541
632.4			0.09999818673
632.5			-0.001099054161
632.6			-0.09998726508
632.7			0.002092660037
632.8			0.09996646963
632.9			-0.003086059261
633			-0.09993580246
633.1			0.004079153735
633.2			0.09989526659
633.3			-0.005071845392
633.4			-0.09984486602
633.5			0.006064036201
633.6			0.09978460572
633.7			-0.007055628185
633.8			-0.09971449166
633.9			0.008046523423
634			0.09963453075
634.1			-0.009036624062
634.2			-0.09954473088
634.3			0.01002583233
634.4			0.09944510093
634.5			-0.01101405055
634.6			-0.09933565074
634.7			0.01200118112
634.8			0.09921639111
634.9			-0.01298712657
635			-0.09908733383
635.1			0.01397178954
635.2			0.09894849162
635.3			-0.01495507279
635.4			-0.09879987822
635.5			0.01593687921
635.6			0.09864150828
635.7			-0.01691711187
635.8			-0.09847339745
635.9			0.01789567395
636			0.09829556234
636.1			-0.01887246882
636.2			-0.0981080205
636.3			0.01984740004
636.4			0.09791079045
636.5			-0.02082037131
636.6			-0.09770389166
636.7			0.02179128656
636.8			0.09748734458
636.9			-0.02276004992
637			-0.09726117059
637.1			0.02372656571
637.2			0.09702539201
637.3			-0.02469073849
637.4			-0.09678003214
637.5			0.02565247305
637.6			0.09652511519
637.7			-0.02661167442
637.8			-0.09626066635
637.9			0.02756824788
638			0.09598671174
638.1			-0.02852209896
638.2			-0.09570327839
638.3			0.02947313347
638.4			0.0954103943
638.5			-0.03042125749
638.6			-0.0951080884
638.7			0.03136637741
638.8			0.09479639054
638.9			-0.03230839988
639			-0.0944753315
639.1			0.03324723189
639.2			0.09414494297
639.3			-0.03418278071
639.4			-0.09380525759
639.5			0.03511495397
639.6			0.09345630891
639.7			-0.03604365962
639.8			-0.09309813138
639.9			0.03696880594
640			0.09273076037
640.1			-0.03789030158
640.2			-0.09235423215
640.3			0.03880805553
640.4			0.09196858392
640.5			-0.03972197717
640.6			-0.09157385375
640.7			0.04063197625
640.8			0.09117008063
640.9			-0.0415379629
641			-0.09075730442
641.1			0.04243984767
641.2			0.09033556589
641.3			-0.04333754148
641.4			-0.08990490669
641.5			0.04423095569
641.6			0.08946536934
641.7			-0.04512000207
641.8			-0.08901699725
641.9			0.04600459284
642			0.08855983469
642.1			-0.04688464063
642.2			-0.08809392682
642.3			0.04776005855
642.4			0.08761931963
642.5			-0.04863076014
642.6			-0.08713606
642.7			0.04949665943
642.8			0.08664419564
642.9			-0.05035767089
643			-0.08614377514
643.1			0.05121370952
643.2			0.0856348479
643.3			-0.05206469077
643.4			-0.08511746418
643.5			0.05291053061
643.6			0.08459167508
643.7			-0.05375114552
643.8			-0.08405753252
643.9			0.05458645248
644			0.08351508924
644.1			-0.055416369
644.2			-0.08296439881
